Etape	m2	p2
173775	44	773
173776	45	773
173777	45	773
173778	45	772
173779	45	772
173780	45	771
173781	45	771
173782	45	771
173783	45	771
173784	46	771
173785	46	771
173786	46	771
173787	46	771
173788	46	770
173789	46	770
173790	46	770
173791	46	769
173792	46	769
173793	46	769
173794	47	768
173795	47	768
173796	47	768
173797	47	768
173798	47	767
173799	47	767
173800	47	767
173801	48	767
173802	48	767
173803	48	767
173804	48	766
173805	48	766
173806	48	766
173807	48	766
173808	48	766
173809	48	766
173810	48	766
173811	48	766
173812	48	766
173813	48	765
173814	49	765
173815	49	765
173816	49	764
173817	49	764
173818	49	764
173819	49	763
173820	49	763
173821	50	764
173822	50	762
173823	50	762
173824	50	762
173825	50	762
173826	50	762
173827	50	761
173828	51	760
173829	51	760
173830	51	760
173831	51	760
173832	51	759
173833	51	759
173834	51	759
173835	52	759
173836	52	759
173837	52	758
173838	52	758
173839	52	757
173840	53	757
173841	53	757
173842	53	756
173843	53	756
173844	53	756
173845	53	756
173846	53	756
173847	53	756
173848	53	756
173849	53	756
173850	53	755
173851	53	755
173852	53	755
173853	53	754
173854	53	753
173855	53	753
173856	53	752
173857	53	752
173858	53	752
173859	54	752
173860	54	752
173861	55	751
173862	55	751
173863	55	751
173864	55	751
173865	55	751
173866	56	750
173867	56	750
173868	56	749
173869	56	749
173870	56	749
173871	56	749
173872	56	749
173873	56	748
173874	57	748
173875	57	748
173876	57	747
173877	58	747
173878	58	747
173879	58	747
173880	59	747
173881	59	746
173882	59	746
173883	59	746
173884	59	746
173885	59	746
173886	60	746
173887	60	746
173888	60	746
173889	60	746
173890	60	745
173891	60	745
173892	60	745
173893	60	744
173894	60	744
173895	60	744
173896	60	744
173897	60	744
173898	60	743
173899	61	743
173900	61	742
173901	61	742
173902	61	741
173903	61	741
173904	61	741
173905	62	741
173906	62	741
173907	62	741
173908	62	741
173909	62	741
173910	62	741
173911	62	741
173912	62	741
173913	63	740
173914	64	740
173915	64	739
173916	64	739
173917	64	739
173918	64	739
173919	64	739
173920	64	739
173921	65	739
173922	65	738
173923	65	738
173924	65	737
173925	66	737
173926	67	737
173927	67	737
173928	67	737
173929	67	736
173930	67	734
173931	67	733
173932	67	733
173933	67	732
173934	67	732
173935	67	732
173936	67	732
173937	67	732
173938	68	732
173939	68	731
173940	68	730
173941	68	730
173942	68	730
173943	68	730
173944	68	729
173945	68	729
173946	68	729
173947	69	729
173948	69	729
173949	69	729
173950	69	729
173951	69	729
173952	69	728
173953	70	727
173954	71	727
173955	71	726
173956	72	725
173957	72	725
173958	72	725
173959	73	725
173960	73	725
173961	73	724
173962	73	723
173963	73	723
173964	73	723
173965	73	722
173966	73	722
173967	73	722
173968	72	722
173969	72	722
173970	72	721
173971	72	721
173972	72	721
173973	72	720
173974	72	720
173975	72	720
173976	72	720
173977	72	719
173978	72	719
173979	73	719
173980	73	718
173981	73	718
173982	73	718
173983	73	717
173984	73	717
173985	73	717
173986	73	717
173987	73	717
173988	73	716
173989	73	717
173990	73	716
173991	73	716
173992	73	716
173993	73	715
173994	73	715
173995	73	714
173996	73	714
173997	73	714
173998	73	714
173999	73	714
174000	73	713
174001	74	713
174002	74	712
174003	74	712
174004	74	712
174005	74	711
174006	74	711
174007	74	711
174008	74	711
174009	74	711
174010	74	710
174011	74	710
174012	74	709
174013	74	709
174014	74	709
174015	74	708
174016	74	708
174017	74	708
174018	74	708
174019	74	708
174020	74	708
174021	74	707
174022	74	707
174023	74	707
174024	74	707
174025	74	707
174026	75	707
174027	75	707
174028	75	707
174029	75	707
174030	75	707
174031	75	707
174032	76	707
174033	76	706
174034	76	705
174035	76	704
174036	76	704
174037	76	704
174038	77	704
174039	77	704
174040	77	703
174041	77	703
174042	77	703
174043	78	702
174044	78	701
174045	78	700
174046	78	700
174047	78	700
174048	78	700
174049	78	700
174050	78	699
174051	78	698
174052	78	697
174053	78	697
174054	78	697
174055	78	696
174056	78	696
174057	78	696
174058	78	696
174059	78	696
174060	78	696
174061	78	696
174062	79	695
174063	79	695
174064	80	694
174065	81	694
174066	82	693
174067	83	693
174068	83	693
174069	84	693
174070	84	692
174071	84	691
174072	84	691
174073	84	690
174074	84	689
174075	84	689
174076	84	689
174077	84	689
174078	84	690
174079	84	689
174080	84	689
174081	84	688
174082	84	687
174083	84	687
174084	84	687
174085	85	687
174086	85	687
174087	85	687
174088	85	686
174089	85	686
174090	86	685
174091	86	684
174092	87	684
174093	88	684
174094	88	683
174095	88	683
174096	88	683
174097	88	682
174098	89	682
174099	89	681
174100	90	681
174101	90	680
174102	90	679
174103	90	678
174104	90	678
174105	90	678
174106	90	677
174107	90	677
174108	91	677
174109	91	677
174110	91	676
174111	91	675
174112	91	675
174113	91	675
174114	91	675
174115	92	675
174116	92	674
174117	92	674
174118	92	674
174119	93	674
174120	93	673
174121	93	673
174122	93	672
174123	93	672
174124	93	672
174125	93	672
174126	93	671
174127	93	670
174128	93	670
174129	93	668
174130	93	668
174131	93	668
174132	93	668
174133	94	667
174134	95	667
174135	96	666
174136	96	666
174137	96	665
174138	97	665
174139	97	665
174140	98	665
174141	98	666
174142	98	665
174143	98	665
174144	98	665
174145	98	664
174146	98	663
174147	98	661
174148	98	661
174149	99	660
174150	99	659
174151	99	659
174152	99	659
174153	99	659
174154	99	659
174155	99	659
174156	99	658
174157	99	658
174158	99	658
174159	99	657
174160	99	657
174161	99	657
174162	100	656
174163	100	656
174164	100	656
174165	101	654
174166	101	654
174167	102	653
174168	102	653
174169	102	653
174170	102	652
174171	102	652
174172	102	651
174173	103	651
174174	103	651
174175	103	651
174176	103	651
174177	104	651
174178	105	651
174179	105	652
174180	105	651
174181	105	651
174182	106	651
174183	106	650
174184	106	649
174185	106	648
174186	107	648
174187	108	648
174188	108	647
174189	108	647
174190	108	645
174191	108	644
174192	108	643
174193	108	642
174194	108	642
174195	108	641
174196	108	641
174197	108	641
174198	108	641
174199	108	641
174200	108	641
174201	108	640
174202	108	639
174203	108	638
174204	108	638
174205	108	637
174206	108	636
174207	108	635
174208	108	635
174209	108	635
174210	108	635
174211	108	635
174212	108	635
174213	109	635
174214	109	635
174215	109	635
174216	109	635
174217	109	635
174218	110	634
174219	110	634
174220	110	633
174221	110	633
174222	110	632
174223	110	631
174224	110	631
174225	110	630
174226	110	630
174227	110	629
174228	110	629
174229	111	628
174230	112	628
174231	112	627
174232	113	628
174233	113	628
174234	113	628
174235	114	627
174236	114	626
174237	114	625
174238	115	624
174239	115	624
174240	115	623
174241	115	623
174242	115	623
174243	115	622
174244	115	622
174245	115	621
174246	115	621
174247	115	621
174248	115	621
174249	116	621
174250	116	621
174251	117	621
174252	117	620
174253	117	620
174254	117	620
174255	117	619
174256	117	619
174257	117	619
174258	117	619
174259	118	618
174260	118	618
174261	118	617
174262	118	617
174263	119	617
174264	119	617
174265	119	616
174266	120	617
174267	120	615
174268	120	615
174269	121	614
174270	121	614
174271	121	614
174272	121	613
174273	122	613
174274	122	612
174275	122	612
174276	122	612
174277	122	612
174278	122	612
174279	122	611
174280	122	611
174281	122	610
174282	122	609
174283	122	609
174284	122	608
174285	123	608
174286	123	608
174287	123	607
174288	123	607
174289	123	607
174290	123	607
174291	123	606
174292	123	606
174293	123	606
174294	123	606
174295	124	606
174296	124	605
174297	124	604
174298	125	603
174299	125	603
174300	125	603
174301	126	601
174302	127	601
174303	127	600
174304	127	600
174305	127	599
174306	127	598
174307	127	597
174308	127	597
174309	127	597
174310	127	596
174311	127	596
174312	127	596
174313	127	596
174314	128	595
174315	128	595
174316	128	594
174317	128	594
174318	128	593
174319	128	592
174320	129	591
174321	129	590
174322	129	590
174323	129	590
174324	130	590
174325	130	590
174326	131	589
174327	131	589
174328	131	589
174329	132	589
174330	133	589
174331	133	588
174332	133	587
174333	133	588
174334	133	587
174335	133	585
174336	133	585
174337	133	585
174338	133	583
174339	133	582
174340	133	581
174341	133	581
174342	133	580
174343	133	580
174344	134	579
174345	135	578
174346	135	579
174347	135	577
174348	135	576
174349	135	576
174350	135	575
174351	135	575
174352	135	575
174353	135	575
174354	135	575
174355	136	574
174356	136	574
174357	136	574
174358	136	573
174359	136	573
174360	136	572
174361	136	572
174362	137	572
174363	137	571
174364	137	570
174365	137	570
174366	137	569
174367	137	569
174368	138	570
174369	138	568
174370	138	568
174371	139	566
174372	139	566
174373	139	566
174374	139	565
174375	139	565
174376	139	564
174377	139	564
174378	140	564
174379	140	563
174380	140	563
174381	140	563
174382	140	563
174383	140	563
174384	140	563
174385	140	563
174386	140	563
174387	140	562
174388	140	562
174389	140	562
174390	140	561
174391	141	560
174392	141	560
174393	141	559
174394	142	558
174395	142	558
174396	142	557
174397	142	557
174398	142	557
174399	143	557
174400	143	557
174401	144	557
174402	144	556
174403	145	555
174404	145	555
174405	145	555
174406	146	555
174407	146	555
174408	146	555
174409	146	555
174410	146	553
174411	147	553
174412	148	552
174413	148	551
174414	148	551
174415	148	551
174416	148	550
174417	149	550
174418	149	549
174419	149	547
174420	150	546
174421	151	545
174422	151	544
174423	151	544
174424	152	543
174425	153	542
174426	154	541
174427	154	540
174428	154	539
174429	154	539
174430	154	538
174431	154	538
174432	154	538
174433	154	537
174434	154	536
174435	154	536
174436	154	536
174437	154	536
174438	155	536
174439	155	536
174440	156	535
174441	156	534
174442	157	534
174443	157	533
174444	157	532
174445	157	532
174446	157	531
174447	157	531
174448	157	531
174449	158	531
174450	158	530
174451	158	530
174452	158	530
174453	158	530
174454	158	529
174455	159	528
174456	159	528
174457	159	528
174458	159	528
174459	159	528
174460	159	529
174461	159	528
174462	159	528
174463	159	526
174464	159	525
174465	159	526
174466	158	525
174467	158	525
174468	159	526
174469	159	525
174470	160	523
174471	161	523
174472	161	523
174473	162	523
174474	162	522
174475	162	522
174476	162	521
174477	163	520
174478	163	520
174479	163	520
174480	163	519
174481	163	519
174482	164	518
174483	165	517
174484	165	515
174485	165	515
174486	166	514
174487	167	513
174488	167	512
174489	167	510
174490	167	510
174491	168	509
174492	168	509
174493	169	509
174494	169	508
174495	169	506
174496	169	506
174497	170	505
174498	170	503
174499	171	503
174500	172	502
174501	172	503
174502	172	504
174503	172	502
174504	172	502
174505	172	501
174506	172	501
174507	172	501
174508	172	501
174509	172	500
174510	173	500
174511	173	499
174512	173	498
174513	173	497
174514	173	496
174515	173	496
174516	173	495
174517	173	495
174518	173	495
174519	174	495
174520	174	494
174521	175	494
174522	175	493
174523	176	493
174524	177	492
174525	177	491
174526	177	490
174527	177	490
174528	177	488
174529	178	488
174530	179	486
174531	180	486
174532	181	485
174533	181	484
174534	181	484
174535	181	482
174536	181	482
174537	182	481
174538	182	480
174539	183	480
174540	183	480
174541	183	479
174542	183	479
174543	183	479
174544	183	478
174545	183	478
174546	183	477
174547	184	477
174548	184	476
174549	185	476
174550	185	475
174551	185	474
174552	185	473
174553	186	472
174554	187	472
174555	187	472
174556	188	471
174557	188	470
174558	189	470
174559	190	469
174560	191	468
174561	191	468
174562	191	468
174563	192	468
174564	193	468
174565	193	467
174566	194	466
174567	194	465
174568	194	464
174569	194	464
174570	195	464
174571	195	465
174572	195	464
174573	195	463
174574	195	463
174575	195	462
174576	195	461
174577	195	461
174578	195	461
174579	195	460
174580	195	459
174581	195	459
174582	195	459
174583	196	458
174584	197	457
174585	197	456
174586	197	454
174587	197	454
174588	197	453
174589	197	452
174590	197	451
174591	197	451
174592	198	449
174593	198	449
174594	199	448
174595	199	446
174596	199	446
174597	199	445
174598	200	444
174599	200	443
174600	201	443
174601	201	442
174602	202	441
174603	202	440
174604	202	439
174605	202	439
174606	202	438
174607	202	437
174608	202	437
174609	203	436
174610	204	436
174611	205	435
174612	205	435
174613	205	433
174614	205	432
174615	205	432
174616	206	431
174617	207	430
174618	207	429
174619	207	428
174620	208	428
174621	208	427
174622	208	427
174623	208	427
174624	209	427
174625	209	425
174626	209	425
174627	209	424
174628	209	424
174629	209	423
174630	209	423
174631	209	422
174632	209	421
174633	209	420
174634	210	420
174635	211	419
174636	212	418
174637	213	417
174638	214	416
174639	214	415
174640	214	415
174641	214	414
174642	214	413
174643	214	412
174644	214	411
174645	215	411
174646	215	410
174647	215	409
174648	215	408
174649	215	407
174650	215	407
174651	215	406
174652	216	405
174653	216	404
174654	216	404
174655	217	402
174656	217	401
174657	217	401
174658	217	401
174659	217	399
174660	218	399
174661	218	398
174662	219	397
174663	219	396
174664	219	394
174665	219	394
174666	220	393
174667	221	392
174668	222	392
174669	222	392
174670	222	393
174671	222	392
174672	222	391
174673	222	390
174674	223	390
174675	224	388
174676	224	388
174677	224	387
174678	224	388
174679	225	387
174680	225	386
174681	226	384
174682	226	384
174683	226	383
174684	226	383
174685	226	382
174686	226	382
174687	226	382
174688	227	381
174689	227	380
174690	227	379
174691	227	379
174692	227	378
174693	228	377
174694	229	376
174695	229	376
174696	229	375
174697	229	375
174698	229	374
174699	229	373
174700	229	373
174701	229	372
174702	229	371
174703	230	370
174704	231	369
174705	231	368
174706	232	367
174707	232	366
174708	232	365
174709	233	364
174710	233	364
174711	234	364
174712	235	363
174713	235	363
174714	235	363
174715	236	362
174716	236	361
174717	237	361
174718	238	361
174719	238	360
174720	238	359
174721	238	359
174722	238	358
174723	239	357
174724	239	357
174725	240	357
174726	240	356
174727	240	356
174728	240	356
174729	240	355
174730	241	354
174731	242	354
174732	242	354
174733	242	354
174734	243	353
174735	243	353
174736	244	352
174737	245	351
174738	245	351
174739	246	350
174740	247	349
174741	247	347
174742	248	347
174743	248	346
174744	248	346
174745	248	346
174746	249	346
174747	249	345
174748	250	345
174749	251	344
174750	252	343
174751	253	343
174752	253	342
174753	253	342
174754	253	341
174755	253	340
174756	254	340
174757	254	339
174758	255	339
174759	255	338
174760	255	337
174761	255	337
174762	255	336
174763	256	335
174764	257	334
174765	258	334
174766	258	333
174767	258	332
174768	259	331
174769	259	331
174770	259	331
174771	260	331
174772	260	330
174773	260	329
174774	259	329
174775	259	328
174776	259	328
174777	259	328
174778	259	328
174779	259	327
174780	259	326
174781	260	325
174782	261	324
174783	262	323
174784	262	321
174785	262	320
174786	262	319
174787	263	319
174788	263	318
174789	263	318
174790	263	318
174791	263	318
174792	263	317
174793	263	317
174794	263	317
174795	264	316
174796	264	316
174797	264	315
174798	265	314
174799	266	314
174800	266	313
174801	267	313
174802	268	312
174803	268	311
174804	268	311
174805	269	310
174806	270	310
174807	271	309
174808	271	308
174809	272	307
174810	272	307
174811	273	306
174812	273	306
174813	273	306
174814	273	305
174815	273	304
174816	273	304
174817	273	302
174818	273	302
174819	273	301
174820	273	300
174821	274	300
174822	275	300
174823	276	299
174824	276	299
174825	276	298
174826	276	298
174827	276	297
174828	276	296
174829	276	295
174830	277	294
174831	278	293
174832	279	293
174833	280	292
174834	280	291
174835	281	290
174836	281	289
174837	281	289
174838	281	288
174839	282	288
174840	282	287
174841	282	287
174842	282	286
174843	282	286
174844	283	285
174845	283	284
174846	284	283
174847	285	282
174848	286	281
174849	286	281
174850	286	280
174851	287	279
174852	287	279
174853	288	279
174854	288	278
174855	289	277
174856	289	277
174857	289	277
174858	289	276
174859	289	276
174860	290	275
174861	290	274
174862	291	274
174863	291	273
174864	291	273
174865	292	272
174866	293	271
174867	293	271
174868	294	270
174869	295	269
174870	295	269
174871	295	269
174872	295	268
174873	295	268
174874	296	267
174875	297	266
174876	297	265
174877	297	265
174878	298	264
174879	298	264
174880	298	264
174881	299	263
174882	299	263
174883	299	262
174884	299	262
174885	300	261
174886	300	261
174887	301	260
174888	301	259
174889	301	259
174890	301	258
174891	302	257
174892	303	256
174893	304	255
174894	305	255
174895	305	255
174896	305	254
174897	305	254
174898	306	253
174899	307	253
174900	308	253
174901	308	252
174902	309	251
174903	310	251
174904	310	250
174905	310	250
174906	310	250
174907	311	249
174908	311	248
174909	311	247
174910	311	247
174911	312	247
174912	313	246
174913	313	246
174914	314	245
174915	314	245
174916	315	244
174917	315	244
174918	316	243
174919	316	243
174920	316	242
174921	316	242
174922	316	241
174923	316	240
174924	316	240
174925	316	240
174926	317	240
174927	318	239
174928	317	238
174929	318	237
174930	318	237
174931	318	237
174932	318	236
174933	318	235
174934	318	234
174935	319	233
174936	320	233
174937	320	232
174938	321	232
174939	322	231
174940	322	231
174941	322	231
174942	323	230
174943	323	229
174944	324	229
174945	325	228
174946	325	228
174947	326	228
174948	326	227
174949	326	227
174950	326	226
174951	326	226
174952	326	225
174953	326	224
174954	326	224
174955	326	223
174956	327	222
174957	327	221
174958	328	221
174959	328	220
174960	328	220
174961	329	220
174962	329	219
174963	329	219
174964	330	218
174965	330	218
174966	331	217
174967	331	216
174968	332	216
174969	333	215
174970	333	214
174971	333	215
174972	333	215
174973	334	215
174974	334	215
174975	335	214
174976	336	213
174977	336	213
174978	336	213
174979	337	212
174980	337	211
174981	338	211
174982	338	210
174983	337	210
174984	337	210
174985	337	209
174986	337	210
174987	337	210
174988	338	209
174989	339	209
174990	340	208
174991	339	208
174992	340	208
174993	340	208
174994	341	207
174995	342	206
174996	342	206
174997	342	206
174998	343	206
174999	344	206
175000	344	205
175001	345	204
175002	346	204
175003	346	205
175004	346	204
175005	346	203
175006	347	202
175007	347	202
175008	348	202
175009	349	202
175010	349	202
175011	349	202
175012	349	201
175013	349	201
175014	349	202
175015	349	202
175016	349	202
175017	350	202
175018	351	201
175019	352	200
175020	352	199
175021	352	199
175022	353	199
175023	354	199
175024	355	198
175025	356	197
175026	356	196
175027	357	197
175028	358	197
175029	358	197
175030	359	197
175031	359	196
175032	360	196
175033	361	196
175034	361	195
175035	362	195
175036	363	194
175037	363	193
175038	364	192
175039	365	192
175040	365	192
175041	365	191
175042	366	191
175043	367	191
175044	368	191
175045	369	190
175046	370	190
175047	371	190
175048	371	189
175049	372	189
175050	372	188
175051	372	188
175052	372	187
175053	372	186
175054	372	186
175055	373	186
175056	373	186
175057	373	185
175058	374	185
175059	375	184
175060	375	183
175061	376	182
175062	377	181
175063	378	181
175064	378	181
175065	378	180
175066	378	179
175067	378	178
175068	379	178
175069	379	178
175070	380	177
175071	380	177
175072	380	176
175073	380	176
175074	380	175
175075	380	174
175076	381	173
175077	381	172
175078	381	172
175079	381	173
175080	381	172
175081	382	172
175082	383	171
175083	383	171
175084	384	170
175085	385	170
175086	386	170
175087	387	169
175088	387	169
175089	387	169
175090	387	169
175091	387	168
175092	387	167
175093	387	167
175094	388	167
175095	388	167
175096	388	167
175097	388	167
175098	388	167
175099	388	167
175100	388	167
175101	388	167
175102	389	166
175103	389	165
175104	389	165
175105	390	164
175106	391	164
175107	392	164
175108	392	164
175109	393	163
175110	393	162
175111	394	161
175112	394	160
175113	394	160
175114	394	160
175115	395	160
175116	395	159
175117	396	158
175118	396	157
175119	396	157
175120	397	157
175121	397	156
175122	397	156
175123	398	156
175124	399	156
175125	400	156
175126	401	156
175127	401	156
175128	401	155
175129	401	154
175130	401	154
175131	402	154
175132	403	154
175133	403	154
175134	404	153
175135	405	153
175136	406	152
175137	406	151
175138	406	151
175139	406	150
175140	406	150
175141	406	150
175142	407	149
175143	407	149
175144	408	149
175145	408	149
175146	408	148
175147	408	147
175148	408	147
175149	408	147
175150	409	146
175151	409	146
175152	409	146
175153	410	145
175154	410	146
175155	411	145
175156	412	145
175157	412	145
175158	412	144
175159	412	144
175160	412	143
175161	412	142
175162	413	141
175163	414	141
175164	414	141
175165	415	140
175166	416	139
175167	416	138
175168	416	138
175169	417	138
175170	418	137
175171	419	136
175172	419	136
175173	419	135
175174	419	135
175175	419	135
175176	419	135
175177	419	134
175178	420	133
175179	420	133
175180	421	132
175181	422	131
175182	422	130
175183	423	130
175184	424	129
175185	424	129
175186	425	128
175187	425	128
175188	425	127
175189	425	126
175190	425	126
175191	425	126
175192	426	126
175193	426	125
175194	427	125
175195	427	125
175196	428	125
175197	429	124
175198	429	124
175199	429	124
175200	429	123
175201	429	122
175202	429	121
175203	429	120
175204	429	119
175205	429	119
175206	429	119
175207	430	119
175208	430	119
175209	430	118
175210	431	118
175211	431	118
175212	431	118
175213	432	118
175214	433	117
175215	433	117
175216	434	117
175217	434	116
175218	434	115
175219	434	115
175220	435	114
175221	436	113
175222	437	113
175223	437	112
175224	437	112
175225	437	111
175226	438	110
175227	438	109
175228	438	109
175229	438	109
175230	438	109
175231	438	109
175232	438	109
175233	438	108
175234	439	108
175235	440	107
175236	441	107
175237	441	107
175238	441	107
175239	442	107
175240	443	106
175241	444	105
175242	444	105
175243	444	105
175244	444	105
175245	444	104
175246	444	103
175247	444	103
175248	444	103
175249	444	102
175250	444	102
175251	444	102
175252	445	101
175253	445	101
175254	446	102
175255	446	101
175256	446	101
175257	446	100
175258	446	100
175259	446	100
175260	447	99
175261	447	99
175262	447	98
175263	448	97
175264	448	96
175265	448	95
175266	449	95
175267	450	95
175268	450	95
175269	451	94
175270	452	93
175271	452	93
175272	453	93
175273	453	93
175274	454	93
175275	455	92
175276	455	92
175277	455	92
175278	456	92
175279	456	92
175280	456	92
175281	457	91
175282	458	91
175283	458	90
175284	459	90
175285	460	90
175286	460	90
175287	459	90
175288	459	90
175289	459	90
175290	459	90
175291	460	90
175292	461	91
175293	461	91
175294	461	91
175295	461	91
175296	461	91
175297	461	91
175298	462	91
175299	463	91
175300	463	90
175301	463	89
175302	464	89
175303	464	89
175304	464	89
175305	464	89
175306	465	89
175307	465	89
175308	466	88
175309	466	88
175310	466	87
175311	467	87
175312	468	86
175313	469	86
175314	469	85
175315	469	85
175316	469	84
175317	469	83
175318	470	83
175319	470	82
175320	470	82
175321	471	82
175322	471	81
175323	471	80
175324	471	81
175325	471	80
175326	471	79
175327	471	79
175328	471	79
175329	471	80
175330	472	79
175331	472	79
175332	473	79
175333	473	78
175334	474	79
175335	474	79
175336	475	79
175337	475	79
175338	475	79
175339	475	79
175340	476	79
175341	477	79
175342	477	79
175343	478	78
175344	478	78
175345	479	78
175346	480	78
175347	481	77
175348	481	76
175349	482	76
175350	483	76
175351	484	76
175352	485	75
175353	486	75
175354	486	75
175355	486	75
175356	486	75
175357	487	75
175358	487	75
175359	488	75
175360	489	75
175361	489	75
175362	490	75
175363	490	74
175364	490	73
175365	490	73
175366	490	73
175367	491	73
175368	492	73
175369	493	73
175370	493	73
175371	494	73
175372	494	73
175373	494	73
175374	495	73
175375	496	73
175376	496	73
175377	496	73
175378	496	72
175379	497	72
175380	498	72
175381	498	72
175382	498	72
175383	498	71
175384	498	71
175385	499	70
175386	499	69
175387	500	69
175388	500	70
175389	501	70
175390	500	70
175391	501	70
175392	501	69
175393	501	69
175394	501	69
175395	501	69
175396	502	68
175397	502	69
175398	502	68
175399	503	68
175400	503	68
175401	503	68
175402	503	67
175403	503	67
175404	504	66
175405	504	66
175406	504	66
175407	505	66
175408	505	65
175409	505	64
175410	506	64
175411	507	64
175412	508	64
175413	509	64
175414	510	64
175415	511	64
175416	511	64
175417	511	63
175418	512	63
175419	513	62
175420	514	62
175421	514	62
175422	514	62
175423	515	62
175424	516	62
175425	516	62
175426	516	62
175427	517	62
175428	518	62
175429	518	62
175430	518	62
175431	519	62
175432	520	62
175433	520	61
175434	521	61
175435	522	60
175436	523	59
175437	523	59
175438	524	59
175439	525	58
175440	526	58
175441	527	58
175442	527	58
175443	528	57
175444	528	57
175445	529	57
175446	530	57
175447	530	57
175448	530	56
175449	530	56
175450	531	56
175451	532	56
175452	532	56
175453	532	55
175454	533	55
175455	533	55
175456	534	55
175457	534	55
175458	535	54
175459	535	54
175460	536	54
175461	537	54
175462	537	54
175463	538	54
175464	539	54
175465	540	53
175466	540	52
175467	540	52
175468	540	52
175469	540	52
175470	541	52
175471	541	51
175472	541	51
175473	541	50
175474	541	50
175475	541	50
175476	541	50
175477	541	49
175478	541	49
175479	542	49
175480	543	49
175481	543	49
175482	544	48
175483	545	48
175484	546	48
175485	547	48
175486	547	48
175487	547	47
175488	547	47
175489	548	47
175490	548	47
175491	548	47
175492	549	47
175493	549	46
175494	549	46
175495	549	46
175496	550	45
175497	550	44
175498	550	44
175499	550	45
175500	550	45
175501	550	45
175502	550	45
175503	551	45
175504	551	45
175505	551	45
175506	551	45
175507	551	45
175508	551	45
175509	551	45
175510	551	45
175511	551	44
175512	551	44
175513	551	44
175514	551	44
175515	551	44
175516	551	44
175517	551	44
175518	551	44
175519	551	44
175520	551	44
175521	551	43
175522	551	42
175523	551	42
175524	551	42
175525	552	42
175526	553	42
175527	553	42
175528	553	41
175529	553	41
175530	554	41
175531	555	41
175532	555	42
175533	556	42
175534	556	42
175535	556	42
175536	556	41
175537	556	41
175538	557	40
175539	557	40
175540	558	40
175541	559	40
175542	559	40
175543	560	40
175544	560	40
175545	561	40
175546	561	40
175547	561	41
175548	561	41
175549	562	40
175550	562	40
175551	562	40
175552	562	40
175553	563	40
175554	563	40
175555	563	39
175556	563	39
175557	563	39
175558	563	39
175559	563	39
175560	563	38
175561	563	38
175562	564	38
175563	565	37
175564	565	37
175565	565	37
175566	566	37
175567	567	36
175568	568	36
175569	568	36
175570	568	36
175571	569	36
175572	569	36
175573	570	36
175574	571	36
175575	571	35
175576	571	34
175577	572	34
175578	572	34
175579	572	34
175580	572	34
175581	572	34
175582	572	34
175583	573	34
175584	573	34
175585	574	34
175586	574	34
175587	575	34
175588	575	33
175589	575	33
175590	575	33
175591	576	33
175592	576	33
175593	576	33
175594	576	33
175595	576	33
175596	576	33
175597	577	32
175598	577	32
175599	577	32
175600	577	32
175601	577	32
175602	578	32
175603	579	31
175604	579	31
175605	579	30
175606	579	30
175607	579	30
175608	579	30
175609	579	30
175610	580	30
175611	580	30
175612	580	30
175613	581	30
175614	582	30
175615	582	30
175616	582	29
175617	583	29
175618	583	29
175619	583	29
175620	583	29
175621	584	29
175622	584	29
175623	585	29
175624	585	29
175625	586	28
175626	587	28
175627	587	27
175628	587	27
175629	587	27
175630	588	27
175631	588	27
175632	588	26
175633	588	26
175634	588	26
175635	588	25
175636	589	25
175637	589	25
175638	590	25
175639	590	25
175640	591	25
175641	592	24
175642	592	24
175643	593	24
175644	594	24
175645	594	24
175646	595	24
175647	596	24
175648	596	24
175649	596	24
175650	596	24
175651	596	24
175652	597	24
175653	597	24
175654	597	24
175655	598	24
175656	598	25
175657	598	25
175658	598	25
175659	598	25
175660	598	25
175661	599	25
175662	599	25
175663	599	25
175664	600	25
175665	600	25
175666	600	25
175667	600	25
175668	600	25
175669	600	25
175670	601	25
175671	601	25
175672	602	25
175673	603	25
175674	604	25
175675	605	24
175676	605	24
175677	605	24
175678	605	24
175679	605	24
175680	605	24
175681	605	24
175682	606	24
175683	607	24
175684	608	24
175685	608	24
175686	609	24
175687	610	24
175688	610	24
175689	611	24
175690	612	24
175691	612	24
175692	612	24
175693	612	24
175694	612	23
175695	612	23
175696	613	23
175697	613	23
175698	613	23
175699	613	23
175700	613	23
175701	613	23
175702	614	23
175703	614	23
175704	615	23
175705	616	23
175706	616	22
175707	617	22
175708	617	22
175709	618	22
175710	619	22
175711	620	22
175712	620	22
175713	621	22
175714	621	22
175715	621	22
175716	621	22
175717	622	22
175718	623	22
175719	623	22
175720	623	22
175721	623	22
175722	623	22
175723	623	21
175724	623	21
175725	624	21
175726	624	21
175727	624	21
175728	624	21
175729	624	21
175730	624	21
175731	625	21
175732	625	21
175733	625	21
175734	625	21
175735	626	21
175736	626	21
175737	626	21
175738	626	21
175739	627	21
175740	628	21
175741	629	21
175742	630	20
175743	631	19
175744	631	19
175745	631	19
175746	631	19
175747	632	19
175748	632	19
175749	633	19
175750	633	19
175751	633	19
175752	633	19
175753	633	19
175754	634	19
175755	634	19
175756	634	19
175757	635	19
175758	636	19
175759	637	19
175760	638	19
175761	638	19
175762	638	19
175763	639	19
175764	639	19
175765	639	19
175766	639	19
175767	639	19
175768	639	19
175769	639	19
175770	639	18
175771	639	18
175772	639	18
